unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000H7O070:perfect:j._cook_""jonny_boy""",B000H7O070,Indianapolis Colts Coaches Basic Logo Flexfit Hat: Apparel,apparel,,5.0,perfect,"November 4, 2006","J. Cook ""jonny boy""",north carolina,everything was perfect it was exactly what i expected. came in a timely fashion. would order from here again
B00006M31O:socks:louis_carmine_santoro,B00006M31O,Merino Wool Mid-Calf Socks: Apparel,apparel,1 of 3,5.0,SOCKS,"November 13, 2002",Louis Carmine Santoro,"Redding, CT. United States","The warmest, most  lasting, and  most  comfortable men's sock  on  the  market!  Excellant  Price $$"
B00012BBB4:great_service_and_quality:k._smith,B00012BBB4,TYR Grab bag Female Suit: Apparel,apparel,3 of 5,5.0,great service and quality,"February 11, 2005",K. Smith,Virginia,I was having a hard time finding a cheaper swim suit so I just ordered one from the grab bag.  I figured nothing could be worse than my plain black swim suit.  Also the swim suit was delivered in half the time that it was expected
B00012BBB4:lane_4_swim_shop:elizabeth_o._mcbride,B00012BBB4,TYR Grab bag Female Suit: Apparel,apparel,2 of 5,5.0,Lane 4 Swim Shop,"January 17, 2004",Elizabeth O. McBride,"Twin Cities, MN","The TYR grab bag suit I received was one I would have chosen, a great price for a great suit"
B00012BB64:good_quality_suits:catlady,B00012BB64,Speedo Grab bag Female Suit: Apparel,apparel,2 of 2,5.0,Good quality suits,"August 19, 2006",CatLady,Connecticut,"These are good quality Speedo suits - for competetive swimmers, Speedo suits last longer than Tyr suits.  I generally order 2 at a time, & get sent 2 different styles/colors (no solids so far).  The only issue may be that you can't choose wide straps vs spaghetti straps"
"B000F1OAFU:champion_cotton_tagless_tee_x-large_white_why_not_to_buy:linda_alexander_""buyer_from_louisiana""",B000F1OAFU,Champion Cotton Tagless Tee - T-Shirt: Apparel,apparel,14 of 16,2.0,Champion Cotton Tagless tee x-large white why not to buy,"August 24, 2006","Linda Alexander ""buyer from louisiana""",louisiana,"If you are a small frame person or a short person these will work fine for you. The white is thin and you can see through it so i don't reccomend buying white on this brand. The t-shirts run very small. A size x-large fits both of us very big on most brands but this brand was so tight we could not even get it on so these run very small. They are also short. 29 inches is short for a man's t-shirt. If you are tall, i would not recommend this t-shirt. 

The t-shirt is soft, not scratchy and the style is nice. We only had problems with the sizing and of course the white being so thin that it is see through"
B000F1OAFU:excellent_quality_for_a_t-shirt:sara_-_consultant_to_'goddess_worship'_&_'new__s_e_x__now'_dvds_&_the_book_'9_free_secrets_of_new_sensual_power,B000F1OAFU,Champion Cotton Tagless Tee - T-Shirt: Apparel,apparel,3 of 8,5.0,Excellent quality for a t-shirt,"May 24, 2006",Sara - consultant to 'Goddess Worship' & 'New  S e x  Now' DVDs & the book '9 Free Secrets of New Sensual Power,,"Champion Cotton rocks! Not only that they have variety in sizes and colours, but also good quality.
This can make an excellent gift"
"B000F1OAFU:champion_makes_a_great_shirt.__i_love_andrew_christian_too.:a._com_""happy_camper""",B000F1OAFU,Champion Cotton Tagless Tee - T-Shirt: Apparel,apparel,5 of 9,5.0,Champion Makes A Great Shirt.  I love Andrew Christian too.,"May 16, 2006","A. com ""Happy Camper""",Los Angeles,Great Quality Shirt and no itchy tag...very quick shipping from seller.  I love the nice selection of colors and the shirt is not too tight and not too lose.  Has a cool Champion logo
"B0009EK60Q:one_of_the_best:yousef_yaqoub_karim_""yousef""",B0009EK60Q,Gold Rock Candy Watch: Apparel,apparel,,5.0,one of the best,"March 2, 2006","Yousef Yaqoub Karim ""yousef""",kuwait,"hello'
this item it's on of the best watch from guess it's nice and i advice you to buy i"
"B0009EK60Q:very_shiny:hussain_ali_h._alyaseen_""alyaseen""",B0009EK60Q,Gold Rock Candy Watch: Apparel,apparel,,5.0,very shiny,"February 24, 2006","Hussain Ali H. Alyaseen ""alyaseen""",Kuwait,"It's look like real gold watch and it's shine like a sun, I love this watc"
"B0009EK60Q:guess_is_nice_watch:zuhair,_kwi_""zuhair""",B0009EK60Q,Gold Rock Candy Watch: Apparel,apparel,1 of 1,5.0,Guess is nice watch,"February 23, 2006","Zuhair, KWI ""Zuhair""",,I like guess watches spicily gold candy rock and white. gold one is look like really gold
B0009EK60Q:i'ts_very_catchy:fahad_alshahman,B0009EK60Q,Gold Rock Candy Watch: Apparel,apparel,1 of 1,5.0,I'ts very catchy,"February 23, 2006",Fahad Alshahman,,It's golden color is very remarkable ..It looks like real gold..wonderful piece to have
B000197GWK:hard_to_find_length:l._vassay,B000197GWK,Champion 100% Cotton Gym Shorts: Apparel,apparel,5 of 7,4.0,Hard to find length,"September 20, 2005",L. Vassay,Central Illinois,My daughter needed black gym shorts for PE but all of the shorts I could find were shorter than my modest 13 year wanted to be seen in.  These were a nice mid thigh length without looking like boys shorts.  We were both happy with the quality and fabric.  They did take a little long to ship
"B000FTSDGY:high_quality_t-shirt:mamak_""kerry""",B000FTSDGY,Cotton Tagless T-Shirt by Champion (Style# T525): Apparel,apparel,,5.0,high Quality T-shirt,"November 9, 2006","mamaK ""Kerry""",CA,"Fast delivery and superior quality shirts.They do not shrink, are roomy sized and heavy weight..Not a cheapo imitation! Love them"
"B000FTSDGY:champion_t_shirts_score_a_knockout_with_my_husband:cynthia_mudd_""cindi_lu""",B000FTSDGY,Cotton Tagless T-Shirt by Champion (Style# T525): Apparel,apparel,3 of 3,5.0,Champion T Shirts score a knockout with my husband,"September 30, 2006","Cynthia Mudd ""Cindi Lu""","Preston, MO","I ordered 2 extra large Charcoal Champion T Shirts for my husband.  Only 2 because he is very picky about his T shirts and I wanted to make sure he liked them before I ordered a whole ""thundering herd"" of them.  I told him I loved the champion items I have and he should try them.   They washed and dried well - didn't shrink or fade.  He absolutely loves them! So much in fact, he asked me to order more (Denim, Maroon & Forest).  I'll let you know if he likes those too."
B000BOQWGG:can't_believe_dr._marten's_are_made_in_china_now:thanti_ly,B000BOQWGG,Dr. Martens Unisex 5 Eye Padded Collar: Apparel,apparel,,2.0,Can't believe Dr. Marten's are made in China now,"November 9, 2006",Thanti Ly,"Los Angeles, CA United States",The soles of these shoes are very comfortable but the padded collar of the shoes need to be broken in very well. 
"B000BOQWGG:i've_had_this_pair_for_3_years!!!:g._reyes_""ghavo...""",B000BOQWGG,Dr. Martens Unisex 5 Eye Padded Collar: Apparel,apparel,,5.0,I've had this pair for 3 years!!!,"August 29, 2006","G. Reyes ""ghavo...""","Virginia, USA",An I'm still wearing them.  I went through 4 laces and it's still going strong...  It is soo comfortable and a great work/casual shoe.  Highly recommended!!
B000BOQWGG:great_shoe!__:lovemybaby,B000BOQWGG,Dr. Martens Unisex 5 Eye Padded Collar: Apparel,apparel,3 of 3,5.0,Great shoe!  ,"May 1, 2006",lovemybaby,MI,"I was just looking on-line for a new pair of docs.  I love love this shoe.  I'm probably getting on average - every 4 years get a new pair of docs.  I basically just wear one shoe - and this one is it.  After the first week - this shoe is worn to fit 'you' which is great and comfy.  Another perk of docs.

So I've gotten this particular shoe - 3 times!  I gotta still give it raves... but my hubby wants me to get a different style.  I won't get anything now but docs.  Why a different style?  Well - I just had a baby recently - and most of the leggings and stuff I wear - well - is black - and my docs have ALWAYS been brown.  You know - to go with a great pair of khaki's!  I wonder if he'll notice if I get the same shoe - but in black!  ;-"
B000085HYN:leather_key_case:james_henry,B000085HYN,Fossil - Accessories - Chicago Key Case - Leather Key Case (Color: Black): Apparel,apparel,4 of 4,5.0,Leather key case,"July 25, 2006",James Henry,San Diego,A difficult item to find in department stores.  Found some at twice the price in a leather goods store.  The Fossil leather key cases were of equal quality.  I purchased two and am very satisfied
B000651E5O:really_like_these_bags!:tammy,B000651E5O,Maxam Genuine Lambskin Leather Belt Bag: Apparel,apparel,3 of 3,5.0,Really like these bags!,"June 23, 2006",Tammy,OH USA,"I ordered two of these one for me and my husband, we wore these in Disney World and you would be suprised at all the stuff we were able to put in them, I would suggest these to anyone who is looking for a great bag and what a bargain price!  I know we will get many more uses out of these, they are really durable"
B000651E5O:great_bag:d._roberts,B000651E5O,Maxam Genuine Lambskin Leather Belt Bag: Apparel,apparel,3 of 4,4.0,great bag,"April 6, 2006",D. Roberts,,I just got mine. I am very happy with it. I ordered another one right now too!I cannot believe the price.I am very happy with my purchase
B000651E5O:what_bag?:m._edwards,B000651E5O,Maxam Genuine Lambskin Leather Belt Bag: Apparel,apparel,3 of 6,1.0,What bag?,"March 19, 2006",M. Edwards,Hubert NC.,"I was supposed to get it by no later than March 2, It is now March 19 and still no bag! I had read another review that said they waited a long time for this item, but I figured since I ordered it Febuary 15, to be sure it would be by now! What have they got working in their shipping department a couple of monkeys that only work two days a week"
B0009OTGE8:okay_shirt:sara_-_consultant_to_'goddess_worship'_&_'new__s_e_x__now'_dvds_&_the_book_'9_free_secrets_of_new_sensual_power,B0009OTGE8,Bill Blass Men's Dress Shirt with Fashion Pointed Collar: Apparel,apparel,,4.0,Okay shirt,"May 24, 2006",Sara - consultant to 'Goddess Worship' & 'New  S e x  Now' DVDs & the book '9 Free Secrets of New Sensual Power,,"This is the kind of shirt which you get what you pay for. The material isn't that bad; well-made. The style is okay, looking smart but not geeky.
It's good value though"
B0009OTGE8:excellent_shirts!!!:r._lee,B0009OTGE8,Bill Blass Men's Dress Shirt with Fashion Pointed Collar: Apparel,apparel,2 of 2,5.0,Excellent shirts!!!,"March 23, 2006",R. LEE,,Two co-workers and I ordered these shirts.  We are all extremely satisfied with them.  These shirts are an excellent value.  We would recommend them highly to all our friends and colleagues
B0009OTGE8:fine_quality/great_price:j.p.j.,B0009OTGE8,Bill Blass Men's Dress Shirt with Fashion Pointed Collar: Apparel,apparel,,4.0,fine quality/great price,"March 21, 2006",J.P.J.,Nebraska,"I was wary about buying since the price was so low, but the shirt is quite good.  I own many brands of dress shirts, some are expensive, some not.  This is a nice shirt.  It isn't see-thru like some of the other reviews said.  It is just right for wearing under a suit in the warmer weather.  You can go wrong at this price!"
"B0009OTGE8:great_buy:betty_j._webb_""bboop1104""",B0009OTGE8,Bill Blass Men's Dress Shirt with Fashion Pointed Collar: Apparel,apparel,,5.0,Great Buy,"March 17, 2006","Betty J. Webb ""bboop1104""","East Bernard, Texas USA","As always, Amazon.com delivers right on time and great quality.  I bought this shirt for my son-in-law who will be changing job positions and will require dress shirts and suits.  He lives in another state, so it is great to use the bill to this address and ship to this address feature that Amazon.com offers.  My son-in-law was very pleased with the shirt and service"
B0009OTGE8:worst_quality:lochank,B0009OTGE8,Bill Blass Men's Dress Shirt with Fashion Pointed Collar: Apparel,apparel,2 of 2,1.0,Worst Quality,"March 2, 2006",lochank,NY,I wore this shirt just once. It's almost transparent. Not worth it even if you get it for free
B0002FHI3U:poorly_organized_customer_service:quinn_wagner,B0002FHI3U,Champion 8187 100 Cotton Gym Short: Apparel,apparel,54 of 55,1.0,Poorly organized customer service,"April 15, 2005",Quinn Wagner,,"I received an email from txshirts stated that I should direct all inquiries to csr@txshirts.com. I did this on two occasions and received no reply. Customer service finally contacted me only to ask why I had left negative feedback on Amazon. They stated they never received any email from me.

Their gym shorts were not as described. The description said ""covered elastic waistband"". Instead, I received an ""uncovered"" elastic waistband that digs into my skin and leaves indentations on my skin. 

Their response? I should pay for return shipping in order to get my money back.

But who should pay for return shipping when an item is falsely advertised??"
