unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B000J3Y5HW:ugg_or_bearpaw:yvonne_williams,B000J3Y5HW,"Bearpaw Womens Suede & Shearling 12"" Boot - Style 410 Eva: Apparel",apparel,5 of 6,5.0,ugg or bearpaw,"January 9, 2007",Yvonne Williams,,"I purchased these boots for my daughter for christmas. I was a little nervouse because she wanted the ugg boots. With four children sometimes a compromise is in order so when I saw these at a more reasonable price, I got them. When she opened them, she at first didn't even realize they weren't the ugg's. She has been wearing them since and I'm guessing started a new trend because others have been asking her where she got them and they also like the cost. In comparison to the more expensive boots, she says ""no difference"""
"B0002TW1DI:very_pleased:jean_sherwood_""momma_bear""",B0002TW1DI,"Gold Toe Men's Cotton Short Crew Athletic Sock, 3 -Pack: Apparel",apparel,,5.0,very pleased,"February 13, 2007","Jean Sherwood ""momma bear""","Salt Lake City, Utah",I was very pleased with the socks.  They were just what we were looking for!  Thanks so much
"B000E4BYZC:great_all_around:lilly_""lilly_bell""",B000E4BYZC,Warner's Women's Touch of Flowers: Apparel,apparel,2 of 2,5.0,Great all around,"April 3, 2007","Lilly ""Lilly Bell""",IL United States,I purchased this bra on a special for 6.50. Well worth that price. i am thinking of purchasing more at the current price. very comfortable and great fit----great everyday bra for larger chests (I am a 38D
B000EHJ0YG:so_comfy!:e._ng,B000EHJ0YG,Steve Madden Women's Rudin Leather Ballet Flat: Apparel,apparel,5 of 5,5.0,so comfy!,"August 4, 2006",E. Ng,Fort Rucker,"i've got really sensitive feet and i get blisters really easily, sometimes within 5mins of wearing a new pair of shoes. my quest for the comfortable ballet flat has ended here, after months of searching! the heel is nice and soft but there's still sufficient support here (for me that is. for those of you out there with back problems, it might not be sufficient). i got them in the gold, which is a gorgeous pale lame, and am currently lusting over the black :"
B000ASBMAY:awesome_for_20_bucks:j._ream,B000ASBMAY,Skechers Men's Seige Lace Looped Oxford: Apparel,apparel,1 of 1,5.0,Awesome for 20 bucks,"February 25, 2007",J. Ream,CA United States,Great buy for 20 bucks. They look nice and fit well. They are distressed but it is not as bad as I thought it would be from reading the other reviews. They look nice with jeans and a dark shirt. Pretty comfy too
B0007MCPFY:hard_to_fine_size:e._turner,B0007MCPFY,Bostonian Men's Marco Oxford: Apparel,apparel,2 of 3,4.0,hard to fine size,"July 2, 2006",E. TURNER,"Laurel Fork, VA, USA","As manufacturers continue to shed unprofitable lines and present ""one size fits all,""it becomes increasingly difficult
for those of us who wear narrow sizes to find shoes that fit in
anything other than the most expensive brands. These shoes
are well made and an excellent value. The only negative
is that are made from a wider last and have an internal spacer
to make them narrow. The heel tends to wallow a little bit in
my particular case"
B000J3KE9K:excellent_kids'_athletic_shoe:gregory_r._nelson,B000J3KE9K,adidas Kids' Pro Model S Basketball Shoe: Apparel,apparel,1 of 1,5.0,Excellent Kids' Athletic Shoe,"January 11, 2007",Gregory R. Nelson,"Naselle, WA  USA","This is an outstanding shoe!  It has good support, looks great and cleans easily.  The price is comparable to any good quality, kids', athletic shoe.  An excellent choice for an active athlete who hasn't yet grown into adult sizes.  "
B000FLXT1G:quality:elsie_matyi,B000FLXT1G,American Apparel Cotton Spandex Jersey Legging: Apparel,apparel,2 of 4,5.0,quality,"August 20, 2006",Elsie Matyi,"Woodbridge, New Jersey United States",i was very satisfied with my purchase of these items.reasonable price and am very happy with items
B0006NMVH6:love_long_pants:amy_ragsdale,B0006NMVH6,"Wrangler Women's 20x Tulsa Low Rise Slim Fit Straight Leg Jean, Dark Stone Denim: Apparel",apparel,,5.0,love long pants,"March 17, 2006",Amy Ragsdale,,"it means so much to me to be able to buy a pair of jeans that fit me in length.  ya who.
Am"
"B000AS7GJU:slippers:a._krueger_""amarie""",B000AS7GJU,Slippers International Men's Suede Moccasin Slipper: Apparel,apparel,,4.0,Slippers,"January 19, 2007","A. Krueger ""amarie""",San Diego CA USA,I liked the timeliness that the merchandise arrived. They fit my husband's feet well and he likes them. The only down side is that when he tried to tighten them the leather lace broke and so now we have to try to find something like it to fix the lace.
"B000AS7GJU:moccasin_slipper:leslie_pritchard_""craft_lady""",B000AS7GJU,Slippers International Men's Suede Moccasin Slipper: Apparel,apparel,,5.0,moccasin slipper,"January 19, 2007","Leslie Pritchard ""craft lady""","Gainesville, GA",The slippers are great!  They do seem to be on the large side of a 15.  My husband had to put paper in the toes.  He wears 15 in every thing else
"B000IAR9VU:super:lori_k._wilkening_""supermom""",B000IAR9VU,"Boys and Teens Black Dress Suit 5 Piece Outfit with Vest, Dress Shirt, and Coordinated Tie: Apparel",apparel,2 of 2,5.0,Super,"January 3, 2007","Lori K. Wilkening ""supermom""","Houston, TX",I was so impressed with the quality and correct sizing for this suit.  My little guy looked so grown-up and handsome in his new suit!! Thanks so much !
B000EOZ0SE:good_shoes:cory_j._newman,B000EOZ0SE,Puma Men's Kart Cat II: Apparel,apparel,1 of 1,4.0,Good shoes,"January 9, 2007",Cory J. Newman,,Not best for running but look very cool.  comfortable enough to wear for styl
B00008IF9K:comfortable!:mcbrv,B00008IF9K,Vanity Fair Illumination Contour Underwire Bra: Apparel,apparel,,5.0,Comfortable!,"December 27, 2004",mcbrv,GA,"One of the most comfortable bras I've ever worn.  I own several, and they're just about all I'll wear!  Very nice fit, and good look under clothes"
B000FNSM9I:so_unusual!:dreampeaceluv444,B000FNSM9I,Brandon Thomas Women's Hudson Grommet Jacket: Apparel,apparel,2 of 2,4.0,So unusual!,"February 23, 2007",Dreampeaceluv444,Arizona,"I get compliments every time I wear this. I took a chance, because I tend to be a bit plump. As other reviewers noted, the sleeves do run snug. But otherwise it's a great jacket at a great price. The grommets are just so fun.It is fully lined. I just love this modern addition,and it's not too ""young"" feeling, just right."
B000FNSM9I:good_jacket:l._cerritos_c._guest,B000FNSM9I,Brandon Thomas Women's Hudson Grommet Jacket: Apparel,apparel,1 of 1,5.0,good jacket,"February 16, 2007",L. cerritos C. guest,,"I got this jacket last week, I liked it for the price i paid"
"B0002K027Y:good_style:jhon_villalobos_""insane_for_the_video_games""",B0002K027Y,Adidas Barricade II Tennis Shoes Mens - 676700: Apparel,apparel,2 of 5,5.0,Good Style,"January 30, 2006","Jhon Villalobos ""Insane for the Video Games""","Maracaibo, Zulia - Venezuela","Single Style, good shoes. I think is a nice choice to every day work"
"B0002TVZMG:comfiest_socks_out_there:shilpa_s_""shilpas""",B0002TVZMG,Gold Toe Men's Cushion Foot Fluffies Casual Sock: Apparel,apparel,3 of 3,5.0,Comfiest socks out there,"September 6, 2006","Shilpa S ""ShilpaS""",California,They look nice and feel AMAZING.  I bought my husband 2 and as soon as they arrived he asked me to buy him a few more.  They're great and the cushion doesn't 'flatten out' in the wash
B0002OQGAW:silk_pajamas:heather_e._massey,B0002OQGAW,Intimo Men's Classic Silk Pajamas: Apparel,apparel,,5.0,Silk Pajamas,"January 15, 2007",Heather E. Massey,,"My friend was very happy with them.  They are very good quality, and they fit him for the most part.  The only issue we had was the length of the arms.  They were a little too long.  Other than that, we were pleased.  They got here in time for Christmas, and they were just what he wanted"
"B0002OQGAW:good_quality_silk:anna_v._onan_""silk_enthusiast""",B0002OQGAW,Intimo Men's Classic Silk Pajamas: Apparel,apparel,5 of 5,4.0,Good quality silk,"April 1, 2006","Anna V. Onan ""Silk enthusiast""",,"Of all men's silk PJs that I purchased over the years for my husband this is one of the best.  The fabric has a nice heavy weight to it and it survives machine washing well.  After reading other customers' reviews, I purchased a medium size for a person who usually wears size M and occasionally L.  It turned out too small.  I would recommend going one size up"
B000FNQEES:most_comfortable_shoes_i_own!:jennifer_perkins,B000FNQEES,Mia Women's Hepburn Skimmer: Apparel,apparel,,5.0,Most comfortable shoes I own!,"January 11, 2007",Jennifer Perkins,"Indianapolis, IN",I LOVE these shoes...I have been searching for the right ballet/audrey hepburn style flats for years. I also love the price
B000AI4IQY:great_backpack:j._huntley,B000AI4IQY,CalPak Power Pak: Apparel,apparel,1 of 1,5.0,Great Backpack,"January 2, 2007",J. Huntley,Alaska,"It's a very durable bag. I run trails a lot and I was looking for something to carry my running items during the winter season, durable as well as comfortable, and cheap so I don't have to worry about ripping it. The straps are padded and feel really secure on my shoulders. The part that lays across your back is nicely padded and has already saved me on some nasty spills. And if you need it for books, the padding will keep the books from poking your back. I would imagine it would be a bit hot on your back in the summer though.  
I expect I will tear it to shreds eventually, but for the price it's worth it."
B000HDXH14:these_jeans_are_hot!!!!:david_a._lipper,B000HDXH14,Levi'sÂ® 511(tm) Slim-Leg Jean: Apparel,apparel,,5.0,These jeans are HOT!!!!,"April 16, 2007",David A. Lipper,,The fit is great. Sexy slim look and feel. Slight stretch to add to comfort and hugging feel of the denim. Got lots of compliments
"B000J19AW4:great_convenience:carol_fogarty-murphy_""angel_11""",B000J19AW4,Ugg WOMENS TASMAN: Apparel,apparel,,5.0,great convenience,"January 15, 2007","Carol Fogarty-murphy ""angel 11""","Seaford, NY USA","the price for the slippers was average- no big discount, but they arrived at my front door in time for Christmas. That was a big plus. And my daughter loved them"
"B0002X98GM:cute_bodysuits:j.a.larson_""grant~n~grace_mommy""",B0002X98GM,3-Pack Sleeveless Bodysuits: Apparel,apparel,,4.0,Cute Bodysuits,"March 26, 2007","J.A.Larson ""Grant~n~Grace mommy""","Orlando, FL USA","Very cute tops, for a nice price.  They wash up good.  They do run a little big, just so you are aware"
B000A20T2W:adorable_little_bag:j-girlie,B000A20T2W,Metallic Gray Coin/cosmetic Purse [Clearance]: Apparel,apparel,6 of 6,5.0,Adorable little bag,"March 15, 2006",J-girlie,,"The beading on the bag is fantastic, and its very cute.  The color is even more exquisite in person.  It's just big enough to hold ID, a little money, and a lipstick, perfect for going out at night"
"B000BRGEH0:nice_shirt_for_husband:p._panjada_""paulino""",B000BRGEH0,I Did Not Escape T-Shirt (Humor Shirts Buy 2 Get the 3rd Free!): Apparel,apparel,,5.0,nice shirt for husband,"January 15, 2007","P. Panjada ""paulino""",kansas,my hubby liked this shirt -it was a great christmas present
"B000I3239A:lunch_cooler_bags:evelyn_j._mclean_""some_dude""",B000I3239A,Insulated Lunch Cooler Bag: Apparel,apparel,,5.0,Lunch cooler bags,"January 3, 2007","Evelyn J. Mclean ""some dude""",NY,They are perfect for kids daily lunches.  Would like to order more but don't where to start. Lost all the ordering information
B000AM3NSO:very_happy_with_this_bag:joel_moldenhauer,B000AM3NSO,Victorinox Mobilizer NXT 3.0 Eurotote Boarding Tote: Apparel,apparel,,5.0,very happy with this bag,"July 18, 2006",Joel Moldenhauer,"San Francisco, CA","i purchased this bag recently for an overseas trip (along with the 20"" nxt roller) and i'm very happy with it.  the styling and fit is excellent, and it holds more than i expected.  it's comfortable to hold in your hand or to sling over your shoulder.  i purchased the black version.  with victorinox's lifetime guarantee you can't go wrong!  amazon.com is very competitive on price on this bag, and though there were a few stores that were cheaper i felt it was worth it to go with amazon if only because i trust them"
B000GRYM0Q:great_value:antonio_franco,B000GRYM0Q,slim classic jeans: Apparel,apparel,,5.0,Great Value,"January 13, 2007",Antonio Franco,,My son loved these jeans.  The jeans were very comfortable. The best thing about them was that because my son is so thin the elastic adjustments were perfect
"B000IHXC4G:reggie_bush_youth_jersey:robert_turella_""ne_computers""",B000IHXC4G,Reggie Bush White New Orleans Saints Youth Replica Jersey: Apparel,apparel,,5.0,Reggie Bush youth Jersey,"January 16, 2007","Robert Turella ""NE Computers""","San Antonio, Texas United States","Good quality workmanship, very authentic looking and sizes are easy to fit. 

I would buy another one. 


robert"
